TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Mischief,2021,3,14,0,0,25XX KITCHENER ST,Hastings-Sunrise,496087.1363,5457732.6939
Mischief,2021,12,29,0,0,25XX PANDORA ST,Hastings-Sunrise,496054.4927,5458921.6584
Mischief,2021,2,1,9,35,25XX TRINITY ST,Hastings-Sunrise,496041.375,5459658.8906
Mischief,2021,1,17,23,0,25XX TRIUMPH ST,Hastings-Sunrise,496072.5433,5459013.1789
Mischief,2021,9,24,20,0,25XX VENABLES ST,Hastings-Sunrise,496174.262,5458205.074
Mischief,2021,3,29,3,30,26XX ADANAC ST,Hastings-Sunrise,496266.9425,5458307.5016
Mischief,2021,2,22,23,0,26XX CHARLES ST,Hastings-Sunrise,496282.9454,5457840.7956
Mischief,2021,2,16,18,30,26XX E 2ND AVE,Hastings-Sunrise,496367.0402,5457298.8144
Mischief,2021,4,11,0,38,26XX E 4TH AVE,Hastings-Sunrise,496390.1416,5457097.5642
Mischief,2021,8,30,16,0,26XX E 5TH AVE,Hastings-Sunrise,496285.5726,5457000.1196
Mischief,2021,8,13,20,0,26XX E 5TH AVE,Hastings-Sunrise,496356.1675,5456999.825
Mischief,2021,9,12,18,0,26XX E 6TH AVE,Hastings-Sunrise,496318.031,5456885.6165
Mischief,2021,3,11,0,0,26XX E 6TH AVE,Hastings-Sunrise,496359.0969,5456894.5429
Mischief,2021,7,18,15,30,26XX E 8TH AVE,Hastings-Sunrise,496236.7327,5456693.9141
Mischief,2021,8,22,18,15,26XX E BROADWAY AVE,Hastings-Sunrise,496346.2038,5456588.2841
Mischief,2021,1,25,1,0,26XX E HASTINGS ST,Hastings-Sunrise,496299.272,5458717.7442
Mischief,2021,1,26,13,30,26XX E HASTINGS ST,Hastings-Sunrise,496299.272,5458717.7442
Mischief,2021,2,19,0,8,26XX E HASTINGS ST,Hastings-Sunrise,496358.1726,5458717.5818
Mischief,2021,4,12,6,41,26XX E HASTINGS ST,Hastings-Sunrise,496372.8978,5458717.5412
Mischief,2021,1,20,11,5,26XX E HASTINGS ST,Hastings-Sunrise,496395.1423,5458717.48
Mischief,2021,4,8,14,58,26XX E HASTINGS ST,Hastings-Sunrise,496402.3228,5458708.316
Mischief,2021,3,8,19,58,26XX E PENDER ST,Hastings-Sunrise,496254.4746,5458604.8504
Mischief,2021,6,27,0,0,26XX GRANT ST,Hastings-Sunrise,496347.5243,5457628.1948
Mischief,2021,1,24,0,49,26XX GRANT ST,Hastings-Sunrise,496381.5095,5457618.9752
Mischief,2021,4,7,0,0,26XX KITCHENER ST,Hastings-Sunrise,496345.2114,5457723.0175
Mischief,2021,2,9,12,57,26XX PANDORA ST,Hastings-Sunrise,496227.4475,5458911.6972
Mischief,2021,6,17,17,45,26XX TRANS CANADA HWY,Hastings-Sunrise,497691.2622,5458289.944
Mischief,2021,1,17,11,0,26XX TRIUMPH ST,Hastings-Sunrise,496244.4244,5459012.3875
Mischief,2021,1,17,0,38,26XX TRIUMPH ST,Hastings-Sunrise,496337.0,5459021.0
Mischief,2021,1,17,1,0,26XX TRIUMPH ST,Hastings-Sunrise,496389.1514,5459011.6794
Mischief,2021,4,2,0,0,26XX VENABLES ST,Hastings-Sunrise,496393.3638,5458214.755
Mischief,2021,8,13,0,0,26XX WILLIAM ST,Hastings-Sunrise,496229.2365,5457928.1874
Mischief,2021,2,22,18,0,26XX WILLIAM ST,Hastings-Sunrise,496320.9962,5457928.2324
Mischief,2021,2,21,15,30,27XX ADANAC ST,Hastings-Sunrise,496593.102,5458295.8345
Mischief,2021,3,15,12,0,27XX E 2ND AVE,Hastings-Sunrise,496420.8165,5457298.7277
Mischief,2021,1,20,2,38,27XX E 3RD AVE,Hastings-Sunrise,496486.6721,5457200.1116
Mischief,2021,6,11,22,50,27XX E HASTINGS ST,Hastings-Sunrise,496446.5555,5458717.3168
Mischief,2021,7,5,16,23,27XX E HASTINGS ST,Hastings-Sunrise,496446.5555,5458717.3168
Mischief,2021,1,22,20,10,27XX GRAVELEY ST,Hastings-Sunrise,496469.274,5457524.086
Mischief,2021,9,11,4,15,27XX MCGILL ST,Hastings-Sunrise,496451.2543,5459548.1588
Mischief,2021,9,26,12,30,27XX MCGILL ST,Hastings-Sunrise,496528.9188,5459557.4805
Mischief,2021,8,9,12,30,27XX NAPIER ST,Hastings-Sunrise,496494.1624,5458019.52
Mischief,2021,3,6,1,6,27XX TRINITY ST,Hastings-Sunrise,496588.6655,5459658.0251
Mischief,2021,9,17,3,0,27XX VENABLES ST,Hastings-Sunrise,496419.3657,5458214.5421
Mischief,2021,9,24,21,39,27XX VENABLES ST,Hastings-Sunrise,496419.3657,5458214.5421
Mischief,2021,11,27,20,16,27XX VENABLES ST,Hastings-Sunrise,496419.3657,5458214.5421
Mischief,2021,1,25,23,30,27XX WILLIAM ST,Hastings-Sunrise,496580.709,5457936.5631
Mischief,2021,5,4,14,45,27XX WILLIAM ST,Hastings-Sunrise,496580.709,5457936.5631
Mischief,2021,7,4,21,0,28XX ADANAC ST,Hastings-Sunrise,496637.5327,5458296.1093
Mischief,2021,3,10,22,31,28XX ADANAC ST,Hastings-Sunrise,496678.4047,5458296.4249
Mischief,2021,7,19,10,0,28XX ADANAC ST,Hastings-Sunrise,496775.1695,5458297.1721
Mischief,2021,10,22,21,0,28XX E 1ST AVE,Hastings-Sunrise,496594.7144,5457399.7182
Mischief,2021,2,1,4,0,28XX E 1ST AVE,Hastings-Sunrise,496761.6929,5457429.5117
Mischief,2021,12,21,21,0,28XX E 1ST AVE,Hastings-Sunrise,496761.6929,5457429.5117
Mischief,2021,1,13,18,0,28XX E 5TH AVE,Hastings-Sunrise,496612.9666,5456989.5222
Mischief,2021,12,24,8,59,28XX E 5TH AVE,Hastings-Sunrise,496616.3641,5456989.5176
Mischief,2021,5,15,0,22,28XX E 7TH AVE,Hastings-Sunrise,496590.1237,5456785.349
Mischief,2021,5,29,22,0,28XX E BROADWAY AVE,Hastings-Sunrise,496697.4643,5456583.9153
Mischief,2021,3,30,20,16,28XX E BROADWAY AVE,Hastings-Sunrise,496758.3899,5456582.038
Mischief,2021,1,14,15,23,28XX E HASTINGS ST,Hastings-Sunrise,496773.8148,5458707.6397
Mischief,2021,4,18,19,0,28XX KITCHENER ST,Hastings-Sunrise,496628.419,5457722.6402
Mischief,2021,7,23,12,10,28XX TRINITY ST,Hastings-Sunrise,496765.5622,5459666.882
Mischief,2021,3,10,10,0,28XX TRIUMPH ST,Hastings-Sunrise,496728.1933,5459010.0125
Mischief,2021,11,19,7,0,29XX E 7TH AVE,Hastings-Sunrise,496921.5277,5456784.3248
Mischief,2021,4,18,22,30,29XX E GEORGIA ST,Hastings-Sunrise,496846.316,5458387.3038
Mischief,2021,11,15,23,0,29XX E HASTINGS ST,Hastings-Sunrise,496808.7101,5458716.797
Mischief,2021,1,1,10,58,29XX E HASTINGS ST,Hastings-Sunrise,496816.2611,5458716.8049
Mischief,2021,6,4,22,51,29XX E PENDER ST,Hastings-Sunrise,496968.736,5458601.7677
Mischief,2021,6,18,18,10,29XX E PENDER ST,Hastings-Sunrise,496968.736,5458601.7677
Mischief,2021,9,8,19,10,29XX E PENDER ST,Hastings-Sunrise,496968.736,5458601.7677
Mischief,2021,2,5,23,30,29XX GRAVELEY ST,Hastings-Sunrise,496821.239,5457513.087
Mischief,2021,3,2,16,0,29XX GRAVELEY ST,Hastings-Sunrise,496821.239,5457513.087
Mischief,2021,8,25,22,0,29XX MCGILL ST,Hastings-Sunrise,496829.0464,5459565.1351
Mischief,2021,3,8,16,30,30XX ADANAC ST,Hastings-Sunrise,496988.0677,5458295.755
Mischief,2021,8,18,2,6,30XX CHARLES ST,Hastings-Sunrise,496989.0982,5457829.1985
Mischief,2021,7,4,23,0,30XX CHARLES ST,Hastings-Sunrise,497018.0033,5457829.0994
Mischief,2021,11,20,16,36,30XX E 1ST AVE,Hastings-Sunrise,496992.2668,5457398.0756
Mischief,2021,1,31,1,0,31XX E 3RD AVE,Hastings-Sunrise,497186.8594,5457197.3988
Mischief,2021,1,16,14,37,31XX E HASTINGS ST,Hastings-Sunrise,497184.6177,5458708.0554
Mischief,2021,11,21,19,0,32XX E 6TH AVE,Hastings-Sunrise,497440.8038,5456888.5037
Mischief,2021,5,2,13,0,32XX E 8TH AVE,Hastings-Sunrise,497413.4873,5456678.851
Mischief,2021,5,29,1,29,32XX PARKER ST,Hastings-Sunrise,497368.1962,5458111.8223
Mischief,2021,2,16,1,0,33XX CHARLES ST,Hastings-Sunrise,497739.1039,5457835.8064
Mischief,2021,6,24,3,0,33XX E 2ND AVE,Hastings-Sunrise,497565.2376,5457305.7912
Mischief,2021,9,4,2,15,33XX E 2ND AVE,Hastings-Sunrise,497565.2376,5457305.7912
Mischief,2021,9,28,23,0,33XX E 2ND AVE,Hastings-Sunrise,497701.1799,5457304.7527
Mischief,2021,7,26,22,0,33XX E 3RD AVE,Hastings-Sunrise,497582.1187,5457204.7063
Mischief,2021,8,31,0,1,33XX E 3RD AVE,Hastings-Sunrise,497586.4539,5457204.6846
Mischief,2021,3,18,17,50,33XX E 5TH AVE,Hastings-Sunrise,497552.5297,5456984.1661
Mischief,2021,4,2,11,10,33XX E 5TH AVE,Hastings-Sunrise,497649.5292,5456983.4663
Mischief,2021,6,23,0,37,33XX E 8TH AVE,Hastings-Sunrise,497675.5762,5456677.5307
Mischief,2021,5,22,0,5,33XX E HASTINGS ST,Hastings-Sunrise,497539.1491,5458716.1974
Mischief,2021,8,8,15,38,34XX E 1ST AVE,Hastings-Sunrise,497754.5133,5457396.6432
Mischief,2021,11,14,2,4,34XX E 2ND AVE,Hastings-Sunrise,497913.4327,5457293.8044
Mischief,2021,10,20,21,30,34XX E 3RD AVE,Hastings-Sunrise,497750.8812,5457194.7118
Mischief,2021,1,10,12,29,34XX E 5TH AVE,Hastings-Sunrise,497746.8668,5456982.8261
Mischief,2021,3,4,16,44,34XX E HASTINGS ST,Hastings-Sunrise,497822.3343,5458705.2338
Mischief,2021,5,12,14,11,34XX E HASTINGS ST,Hastings-Sunrise,497822.3343,5458705.2338
Mischief,2021,6,30,11,57,34XX E HASTINGS ST,Hastings-Sunrise,497822.3343,5458705.2338
Mischief,2021,9,11,5,20,34XX E HASTINGS ST,Hastings-Sunrise,497822.3343,5458705.2338
Mischief,2021,1,13,12,39,34XX E HASTINGS ST,Hastings-Sunrise,497881.503,5458714.0205
Mischief,2021,2,3,0,0,34XX E HASTINGS ST,Hastings-Sunrise,497881.503,5458714.0205
Mischief,2021,3,4,13,12,34XX E HASTINGS ST,Hastings-Sunrise,497881.503,5458714.0205
Mischief,2021,5,2,22,32,34XX E HASTINGS ST,Hastings-Sunrise,497881.503,5458714.0205
Mischief,2021,10,28,1,21,34XX E HASTINGS ST,Hastings-Sunrise,497936.9092,5458704.5417
Mischief,2021,5,1,0,0,34XX FRANKLIN ST,Hastings-Sunrise,497766.8833,5458808.7283
Mischief,2021,7,7,17,0,34XX FRANKLIN ST,Hastings-Sunrise,497766.8833,5458808.7283
Mischief,2021,3,17,4,30,34XX FRANKLIN ST,Hastings-Sunrise,497847.3729,5458808.3146
Mischief,2021,11,26,1,0,34XX NAPIER ST,Hastings-Sunrise,497795.4599,5458017.8916
Mischief,2021,11,16,20,0,35XX ADANAC ST,Hastings-Sunrise,497943.5361,5458293.0902
Mischief,2021,6,24,10,23,35XX E HASTINGS ST,Hastings-Sunrise,497948.8688,5458704.5307
Mischief,2021,10,28,1,21,35XX E HASTINGS ST,Hastings-Sunrise,497948.8688,5458704.5307
Mischief,2021,2,8,20,0,35XX E HASTINGS ST,Hastings-Sunrise,497971.1605,5458713.6862
Mischief,2021,11,28,5,44,35XX E HASTINGS ST,Hastings-Sunrise,497989.7077,5458713.6956
Mischief,2021,7,6,9,41,35XX E HASTINGS ST,Hastings-Sunrise,498054.6275,5458704.5844
Mischief,2021,5,25,5,0,35XX E HASTINGS ST,Hastings-Sunrise,498068.9764,5458704.5895
Mischief,2021,3,28,0,0,35XX E PENDER ST,Hastings-Sunrise,497966.8605,5458602.019
Mischief,2021,2,27,18,46,35XX OXFORD ST,Hastings-Sunrise,497985.2014,5459209.0736
Mischief,2021,12,12,22,0,35XX PANDORA ST,Hastings-Sunrise,497949.7642,5458916.0649
Mischief,2021,1,19,19,0,35XX TURNER ST,Hastings-Sunrise,497946.1175,5458475.3182
Mischief,2021,3,17,0,0,35XX TURNER ST,Hastings-Sunrise,498053.9213,5458483.4906
Mischief,2021,5,2,22,1,36XX E HASTINGS ST,Hastings-Sunrise,498160.6352,5458704.7561
Mischief,2021,11,20,5,0,36XX E HASTINGS ST,Hastings-Sunrise,498166.4846,5458704.7725
Mischief,2021,11,28,6,23,36XX E HASTINGS ST,Hastings-Sunrise,498204.5054,5458704.8792
Mischief,2021,2,8,11,16,36XX E HASTINGS ST,Hastings-Sunrise,498252.1461,5458714.1571
Mischief,2021,11,23,4,17,36XX FRANKLIN ST,Hastings-Sunrise,498223.0861,5458806.4802
Mischief,2021,9,3,16,0,36XX LOUGHEED HWY,Hastings-Sunrise,498259.5936,5456983.1114
Mischief,2021,12,19,22,0,36XX NAPIER ST,Hastings-Sunrise,498233.8705,5458014.9584
Mischief,2021,9,2,9,0,36XX WILLIAM ST,Hastings-Sunrise,498197.8663,5457924.3302
Mischief,2021,5,16,2,30,3X N SKEENA ST,Hastings-Sunrise,497936.2285,5459147.4218
Mischief,2021,7,9,0,59,3XX KAMLOOPS ST,Hastings-Sunrise,496034.8472,5458717.5061
Mischief,2021,2,27,18,0,3XX KASLO ST,Hastings-Sunrise,496611.0317,5458723.4524
Mischief,2021,5,13,0,43,3XX N NANAIMO ST,Hastings-Sunrise,495896.5147,5459469.4614
Mischief,2021,9,21,10,30,3XX N NANAIMO ST,Hastings-Sunrise,495896.5147,5459469.4614
Mischief,2021,5,19,18,0,4XX BOUNDARY RD,Hastings-Sunrise,498277.031,5458633.8714
Mischief,2021,2,15,16,39,4XX KASLO ST,Hastings-Sunrise,496610.975,5458706.9271
Mischief,2021,10,9,13,50,4XX N NANAIMO ST,Hastings-Sunrise,495893.426,5459621.1318
Mischief,2021,8,4,19,0,4XX N SLOCAN ST,Hastings-Sunrise,496418.5338,5459568.2138
Mischief,2021,9,22,9,0,4XX SKEENA ST,Hastings-Sunrise,497934.9195,5458700.2149
Mischief,2021,3,17,20,40,4XX WINDERMERE ST,Hastings-Sunrise,497372.7333,5458709.5628
Mischief,2021,7,25,0,0,5XX CASSIAR ST,Hastings-Sunrise,497760.4021,5458523.2485
Mischief,2021,4,13,8,41,5XX CASSIAR ST,Hastings-Sunrise,497760.9939,5458563.6248
Mischief,2021,11,7,18,10,5XX CASSIAR ST,Hastings-Sunrise,497761.0059,5458564.5037
Mischief,2021,11,6,1,30,5XX KASLO ST,Hastings-Sunrise,496608.6988,5458536.0821
Mischief,2021,3,8,2,22,5XX N RENFREW ST,Hastings-Sunrise,496801.6381,5459667.8933
Mischief,2021,4,11,6,30,5XX NANAIMO ST,Hastings-Sunrise,495891.498,5458565.5274
Mischief,2021,5,1,10,46,5XX RENFREW ST,Hastings-Sunrise,496798.6817,5458604.725
Mischief,2021,9,30,4,39,7XX KASLO ST,Hastings-Sunrise,496606.9917,5458387.6994
Mischief,2021,10,1,17,51,8XX BOUNDARY RD,Hastings-Sunrise,498276.2883,5458267.5634
Mischief,2021,7,24,4,53,9XX WINDERMERE ST,Hastings-Sunrise,497355.4891,5458170.0736
Mischief,2021,4,27,19,34,ADANAC ST / WINDERMERE ST,Hastings-Sunrise,497364.4628,5458301.103
Mischief,2021,6,19,6,27,CASSIAR ST / DUNDAS ST,Hastings-Sunrise,497754.2784,5459115.7222
Mischief,2021,6,21,7,58,E 1ST AVE / NOOTKA ST,Hastings-Sunrise,496983.1123,5457402.7073
Mischief,2021,4,7,2,31,E 1ST AVE / RENFREW ST,Hastings-Sunrise,496782.9848,5457402.4867
Mischief,2021,1,28,20,0,E 2ND AVE / RUPERT ST,Hastings-Sunrise,497541.3805,5457301.197
Mischief,2021,1,21,7,0,E HASTINGS ST / KAMLOOPS ST,Hastings-Sunrise,496030.2696,5458713.9248
Mischief,2021,12,30,14,0,E HASTINGS ST / LILLOOET ST,Hastings-Sunrise,497174.9511,5458712.6171
Mischief,2021,4,22,12,25,FRANKLIN ST / SLOCAN ST,Hastings-Sunrise,496412.2397,5458813.6826
Mischief,2021,4,30,1,19,GRANT ST / RENFREW ST,Hastings-Sunrise,496783.5213,5457623.171
Mischief,2021,8,23,18,0,KASLO ST / VENABLES ST,Hastings-Sunrise,496596.9614,5458210.8088
Mischief,2021,5,11,17,16,KITCHENER ST / RUPERT ST,Hastings-Sunrise,497552.5036,5457724.8296
Mischief,2021,8,21,19,0,RUPERT ST / TRANS CANADA HWY,Hastings-Sunrise,497890.921,5457674.3069
Mischief,2021,12,16,23,0,SLOCAN ST / TRIUMPH ST,Hastings-Sunrise,496412.9027,5459016.1353
Offence Against a Person,2021,5,25,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,8,20,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,11,26,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,10,12,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,8,29,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,11,4,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,6,7,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,3,7,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,6,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,6,23,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,11,4,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,1,27,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,11,26,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,12,19,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,12,5,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,3,14,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,11,20,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,1,11,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,10,12,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,3,30,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,7,18,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,6,4,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,7,4,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,5,28,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,3,16,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,8,29,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,3,20,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,3,4,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,2,22,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,8,21,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,9,26,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,6,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,1,11,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,1,11,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,6,23,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,11,4,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,2,15,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,1,17,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,1,11,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,6,5,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,6,5,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,7,9,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,5,4,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,9,26,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,10,4,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,10,24,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,2,8,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,8,25,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,1,23,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,7,18,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,12,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,7,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,7,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,2,25,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,3,18,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,11,10,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,6,30,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,9,21,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,7,7,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,6,23,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,2,25,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,11,3,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,10,30,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,7,24,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,8,8,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,3,17,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,10,25,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,4,17,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,5,8,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,5,8,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,12,21,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,2,25,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,11,14,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,7,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,10,8,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,10,15,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,6,15,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,11,18,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,8,29,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,3,21,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,7,7,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,4,26,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,7,20,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,7,10,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,7,1,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,3,17,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,9,18,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,11,2,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,3,5,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,6,28,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,9,7,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,8,3,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
Offence Against a Person,2021,2,8,0,0,OFFSET TO PROTECT PRIVACY,Hastings-Sunrise,0.0,0.0
